,name,salary,team,year,salary_Num
4056,Lance Stephenson,"$1,227,286",new-orleans-pelicans,2016,1227286
4057,Terrence Jones,"$1,050,961",new-orleans-pelicans,2016,1050961
4058,D. Motiejunas,"$607,491",new-orleans-pelicans,2016,607491
4059,Cheick Diallo,"$543,471",new-orleans-pelicans,2016,543471
4060,Jordan Crawford,"$234,920",new-orleans-pelicans,2016,234920
4061,Reggie Williams,"$193,307",new-orleans-pelicans,2016,193307
4062,Hollis Thompson,"$115,344",new-orleans-pelicans,2016,115344
4063,Anthony Brown,"$97,753",new-orleans-pelicans,2016,97753
4064,Jarrett Jack,"$91,274",new-orleans-pelicans,2016,91274
4065,Archie Goodwin,"$83,645",new-orleans-pelicans,2016,83645
4066,Quinn Cook,"$63,936",new-orleans-pelicans,2016,63936
4067,Axel Toupane,"$51,449",new-orleans-pelicans,2016,51449
4068,Wayne Selden Jr.,"$31,968",new-orleans-pelicans,2016,31968
4069,Jrue Holiday,"$25,686,667",new-orleans-pelicans,2017,25686667
4070,Anthony Davis,"$23,775,506",new-orleans-pelicans,2017,23775506
4071,DeMarcus Cousins,"$18,063,850",new-orleans-pelicans,2017,18063850
4072,Nikola Mirotic,"$12,500,000",new-orleans-pelicans,2017,12500000
4073,Solomon Hill,"$12,236,535",new-orleans-pelicans,2017,12236535
4074,E'Twaun Moore,"$8,445,024",new-orleans-pelicans,2017,8445024
4075,Alexis Ajinca,"$4,961,798",new-orleans-pelicans,2017,4961798
4076,Rajon Rondo,"$3,300,000",new-orleans-pelicans,2017,3300000
4077,Rashad Vaughn,"$2,172,396",new-orleans-pelicans,2017,2172396
4078,Darius Miller,"$2,100,000",new-orleans-pelicans,2017,2100000
4079,Jordan Crawford,"$1,709,538",new-orleans-pelicans,2017,1709538
4080,Ian Clark,"$1,577,230",new-orleans-pelicans,2017,1577230
4081,Cheick Diallo,"$1,312,611",new-orleans-pelicans,2017,1312611
4082,Frank Jackson,"$815,615",new-orleans-pelicans,2017,815615
4083,Emeka Okafor,"$813,293",new-orleans-pelicans,2017,813293
4084,DeAndre Liggins,"$766,337",new-orleans-pelicans,2017,766337
4085,Josh Smith,"$183,077",new-orleans-pelicans,2017,183077
4086,Larry Drew II,"$148,316",new-orleans-pelicans,2017,148316
4087,Walter Lemon Jr,"$92,159",new-orleans-pelicans,2017,92159
4088,Mike James,"$77,250",new-orleans-pelicans,2017,77250
4089,Charles Cooke,"$77,250",new-orleans-pelicans,2017,77250
4090,Jrue Holiday,"$26,641,111",new-orleans-pelicans,2018,26641111
4091,Anthony Davis,"$25,434,263",new-orleans-pelicans,2018,25434263
4092,Solomon Hill,"$12,763,467",new-orleans-pelicans,2018,12763467
4093,E'Twaun Moore,"$8,808,685",new-orleans-pelicans,2018,8808685
4094,Julius Randle,"$8,641,000",new-orleans-pelicans,2018,8641000
4095,Markieff Morris,"$8,600,000",new-orleans-pelicans,2018,8600000
4096,Jason Smith,"$5,450,000",new-orleans-pelicans,2018,5450000
4097,Stanley Johnson,"$3,940,401",new-orleans-pelicans,2018,3940401
4098,Elfrid Payton,"$3,000,000",new-orleans-pelicans,2018,3000000
4099,Darius Miller,"$2,205,000",new-orleans-pelicans,2018,2205000
4100,Ian Clark,"$1,757,429",new-orleans-pelicans,2018,1757429
4101,Tim Frazier,"$1,621,415",new-orleans-pelicans,2018,1621415
4102,Jahlil Okafor,"$1,567,007",new-orleans-pelicans,2018,1567007
4103,Cheick Diallo,"$1,544,951",new-orleans-pelicans,2018,1544951
4104,Christian Wood,"$1,512,601",new-orleans-pelicans,2018,1512601
4105,Frank Jackson,"$1,378,242",new-orleans-pelicans,2018,1378242
4106,Kenrich Williams,"$838,464",new-orleans-pelicans,2018,838464
4107,Dairis Bertans,"$194,220",new-orleans-pelicans,2018,194220
4108,Andrew Harrison,"$77,250",new-orleans-pelicans,2018,77250
4109,Trevon Bluiett,"$77,250",new-orleans-pelicans,2018,77250
4110,Jrue Holiday,"$26,131,111",new-orleans-pelicans,2019,26131111
4111,Derrick Favors,"$17,650,000",new-orleans-pelicans,2019,17650000
4112,JJ Redick,"$13,486,300",new-orleans-pelicans,2019,13486300
4113,Zion Williamson,"$9,757,440",new-orleans-pelicans,2019,9757440
4114,Lonzo Ball,"$8,719,320",new-orleans-pelicans,2019,8719320
4115,E'Twaun Moore,"$8,664,928",new-orleans-pelicans,2019,8664928
4116,Brandon Ingram,"$7,265,485",new-orleans-pelicans,2019,7265485
4117,Darius Miller,"$7,250,000",new-orleans-pelicans,2019,7250000
4118,Jaxson Hayes,"$4,862,040",new-orleans-pelicans,2019,4862040
4119,Nicolo Melli,"$4,102,564",new-orleans-pelicans,2019,4102564
4120,N. Alexander-Walker,"$2,964,840",new-orleans-pelicans,2019,2964840
4121,Josh Hart,"$1,934,160",new-orleans-pelicans,2019,1934160
4122,Jahlil Okafor,"$1,702,486",new-orleans-pelicans,2019,1702486
4123,Frank Jackson,"$1,618,520",new-orleans-pelicans,2019,1618520
4124,Kenrich Williams,"$1,416,852",new-orleans-pelicans,2019,1416852
4125,S. Thornwell,"$183,115",new-orleans-pelicans,2019,183115
4126,Zylan Cheatham,"$79,568",new-orleans-pelicans,2019,79568
4127,Josh Gray,"$79,568",new-orleans-pelicans,2019,79568
4128,Steven Adams,"$29,592,695",new-orleans-pelicans,2020,29592695
4129,Brandon Ingram,"$27,285,000",new-orleans-pelicans,2020,27285000
4130,Eric Bledsoe,"$16,875,000",new-orleans-pelicans,2020,16875000
4131,James Johnson,"$16,047,100",new-orleans-pelicans,2020,16047100
4132,Lonzo Ball,"$11,003,782",new-orleans-pelicans,2020,11003782
4133,Zion Williamson,"$10,245,480",new-orleans-pelicans,2020,10245480
4134,Jaxson Hayes,"$5,105,160",new-orleans-pelicans,2020,5105160
4135,Kira Lewis Jr.,"$3,640,200",new-orleans-pelicans,2020,3640200
4136,Josh Hart,"$3,491,159",new-orleans-pelicans,2020,3491159
4137,N. Alexander-Walker,"$3,113,160",new-orleans-pelicans,2020,3113160
4138,W. Hernangomez,"$1,737,145",new-orleans-pelicans,2020,1737145
4139,Wesley Iwundu,"$1,678,854",new-orleans-pelicans,2020,1678854
4140,Wenyen Gabriel,"$1,620,564",new-orleans-pelicans,2020,1620564
4141,S. Thornwell,"$1,195,896",new-orleans-pelicans,2020,1195896
4142,Naji Marshall,"$538,391",new-orleans-pelicans,2020,538391
4143,Will Magnay,"$341,481",new-orleans-pelicans,2020,341481
4144,Isaiah Thomas,"$159,698",new-orleans-pelicans,2020,159698
4145,Didi Louzada,"$123,056",new-orleans-pelicans,2020,123056
4146,James Nunnally,"$107,674",new-orleans-pelicans,2020,107674
4147,CJ McCollum,"$30,864,198",new-orleans-pelicans,2021,30864198
4148,Brandon Ingram,"$29,467,800",new-orleans-pelicans,2021,29467800
4149,J. Valanciunas,"$14,000,000",new-orleans-pelicans,2021,14000000
4150,Devonte' Graham,"$11,000,000",new-orleans-pelicans,2021,11000000
4151,Zion Williamson,"$10,733,400",new-orleans-pelicans,2021,10733400
4152,Larry Nance Jr.,"$10,690,909",new-orleans-pelicans,2021,10690909
4153,Jaxson Hayes,"$5,348,280",new-orleans-pelicans,2021,5348280
4154,Garrett Temple,"$4,910,000",new-orleans-pelicans,2021,4910000
4155,Kira Lewis Jr.,"$3,822,240",new-orleans-pelicans,2021,3822240
4156,Trey Murphy,"$3,053,760",new-orleans-pelicans,2021,3053760
4157,Tony Snell,"$2,389,641",new-orleans-pelicans,2021,2389641
4158,W. Hernangomez,"$2,327,220",new-orleans-pelicans,2021,2327220
4159,Jose Alvarado,"$1,925,406",new-orleans-pelicans,2021,1925406
4160,Herbert Jones,"$1,700,000",new-orleans-pelicans,2021,1700000
4161,Naji Marshall,"$1,517,981",new-orleans-pelicans,2021,1517981
4162,Gary Clark,"$811,213",new-orleans-pelicans,2021,811213
4163,Tyrone Wallace,"$198,760",new-orleans-pelicans,2021,198760
4164,Alize Johnson,"$198,760",new-orleans-pelicans,2021,198760
4165,Daulton Hommes,"$167,504",new-orleans-pelicans,2021,167504
4166,Anthony Tolliver,"$151,821",new-orleans-pelicans,2021,151821
4167,Wenyen Gabriel,"$99,380",new-orleans-pelicans,2021,99380
4168,Miye Oni,"$95,930",new-orleans-pelicans,2021,95930
4169,Justin James,"$95,930",new-orleans-pelicans,2021,95930
4170,Zylan Cheatham,"$85,578",new-orleans-pelicans,2021,85578
4171,Jared Harper,"$85,081",new-orleans-pelicans,2021,85081
4172,Feron Hunt,"$53,176",new-orleans-pelicans,2021,53176
4173,CJ McCollum,"$33,333,333",new-orleans-pelicans,2022,33333333
4174,Brandon Ingram,"$31,650,600",new-orleans-pelicans,2022,31650600
4175,J. Valanciunas,"$14,700,000",new-orleans-pelicans,2022,14700000
4176,Zion Williamson,"$13,534,817",new-orleans-pelicans,2022,13534817
4177,Josh Richardson,"$12,196,094",new-orleans-pelicans,2022,12196094
4178,Larry Nance Jr.,"$9,672,727",new-orleans-pelicans,2022,9672727
4179,Jaxson Hayes,"$6,803,012",new-orleans-pelicans,2022,6803012
4180,Dyson Daniels,"$5,508,600",new-orleans-pelicans,2022,5508600
4181,Garrett Temple,"$5,155,500",new-orleans-pelicans,2022,5155500
4182,Kira Lewis Jr.,"$4,004,280",new-orleans-pelicans,2022,4004280
4183,Trey Murphy,"$3,206,520",new-orleans-pelicans,2022,3206520
4184,W. Hernangomez,"$2,443,581",new-orleans-pelicans,2022,2443581
4185,Herbert Jones,"$1,785,000",new-orleans-pelicans,2022,1785000
4186,Naji Marshall,"$1,782,621",new-orleans-pelicans,2022,1782621
4187,Jose Alvarado,"$1,563,518",new-orleans-pelicans,2022,1563518
4188,Dereon Seabron,"$511,816",new-orleans-pelicans,2022,511816
4189,E.J. Liddell,"$508,891",new-orleans-pelicans,2022,508891
4190,CJ McCollum,"$35,802,469",new-orleans-pelicans,2023,35802469
4191,Zion Williamson,"$34,005,250",new-orleans-pelicans,2023,34005250
4192,Brandon Ingram,"$33,833,400",new-orleans-pelicans,2023,33833400
4193,J. Valanciunas,"$15,435,000",new-orleans-pelicans,2023,15435000
4194,Herb Jones,"$12,015,150",new-orleans-pelicans,2023,12015150
4195,Larry Nance Jr.,"$10,375,000",new-orleans-pelicans,2023,10375000
4196,Dyson Daniels,"$5,784,120",new-orleans-pelicans,2023,5784120
4197,Jordan Hawkins,"$4,310,196",new-orleans-pelicans,2023,4310196
4198,Trey Murphy,"$3,359,280",new-orleans-pelicans,2023,3359280
4199,Cody Zeller,"$3,196,448",new-orleans-pelicans,2023,3196448
4200,Matt Ryan,"$2,059,782",new-orleans-pelicans,2023,2059782
4201,Naji Marshall,"$1,930,681",new-orleans-pelicans,2023,1930681
4202,Jose Alvarado,"$1,836,096",new-orleans-pelicans,2023,1836096
4203,E.J. Liddell,"$1,801,769",new-orleans-pelicans,2023,1801769
4204,J. Robinson-Earl,"$648,843",new-orleans-pelicans,2023,648843
4205,Dereon Seabron,"$559,782",new-orleans-pelicans,2023,559782
4206,Malcolm Hill,"$286,583",new-orleans-pelicans,2023,286583
4207,I. Brockington,"$64,343",new-orleans-pelicans,2023,64343
4208,Jalen Crutcher,"$64,343",new-orleans-pelicans,2023,64343
4209,Kaiser Gates,"$35,389",new-orleans-pelicans,2023,35389
4210,Zion Williamson,"$36,725,670",new-orleans-pelicans,2024,36725670
4211,CJ McCollum,"$33,333,333",new-orleans-pelicans,2024,33333333
4212,Dejounte Murray,"$28,817,135",new-orleans-pelicans,2024,28817135
4213,Bruce Brown,"$23,000,000",new-orleans-pelicans,2024,23000000
4214,Herb Jones,"$12,976,362",new-orleans-pelicans,2024,12976362
4215,Kelly Olynyk,"$12,804,878",new-orleans-pelicans,2024,12804878
4216,Trey Murphy,"$5,159,854",new-orleans-pelicans,2024,5159854
4217,Jordan Hawkins,"$4,525,706",new-orleans-pelicans,2024,4525706
4218,Yves Missi,"$3,193,200",new-orleans-pelicans,2024,3193200
4219,J. Robinson-Earl,"$2,196,970",new-orleans-pelicans,2024,2196970
4220,Jose Alvarado,"$1,988,598",new-orleans-pelicans,2024,1988598
4221,Javonte Green,"$1,728,448",new-orleans-pelicans,2024,1728448
4222,Karlo Matkovic,"$1,407,153",new-orleans-pelicans,2024,1407153
4223,Antonio Reeves,"$1,157,153",new-orleans-pelicans,2024,1157153
4224,BJ Boston,"$1,005,158",new-orleans-pelicans,2024,1005158
4225,Elfrid Payton,"$652,671",new-orleans-pelicans,2024,652671
4226,Trey Jemison,"$578,577",new-orleans-pelicans,2024,578577
4227,Jamal Cain,"$578,577",new-orleans-pelicans,2024,578577
4228,Keion Brooks Jr.,"$305,628",new-orleans-pelicans,2024,305628
4229,Jaylen Nowell,"$278,782",new-orleans-pelicans,2024,278782
4230,Jalen Crutcher,"$154,423",new-orleans-pelicans,2024,154423
4231,Lester Quinones,"$135,120",new-orleans-pelicans,2024,135120
4232,Malcolm Hill,"$75,000",new-orleans-pelicans,2024,75000
4233,Carmelo Anthony,"$22,458,401",new-york-knicks,2014,22458401
4234,A. Stoudemire,"$21,410,988",new-york-knicks,2014,21410988
4235,Andrea Bargnani,"$12,000,000",new-york-knicks,2014,12000000
4236,Jose Calderon,"$7,097,191",new-york-knicks,2014,7097191
4237,Jason Smith,"$3,278,000",new-york-knicks,2014,3278000
4238,Alexey Shved,"$3,198,723",new-york-knicks,2014,3198723
4239,Samuel Dalembert,"$1,885,755",new-york-knicks,2014,1885755
4240,Shane Larkin,"$1,606,080",new-york-knicks,2014,1606080
4241,Louis Amundson,"$1,294,868",new-york-knicks,2014,1294868
4242,Tim Hardaway Jr.,"$1,250,640",new-york-knicks,2014,1250640
4243,Arnett Moultrie,"$1,136,160",new-york-knicks,2014,1136160
4244,Cole Aldrich,"$981,084",new-york-knicks,2014,981084
4245,Lance Thomas,"$937,004",new-york-knicks,2014,937004
4246,Quincy Acy,"$915,243",new-york-knicks,2014,915243
4247,Travis Wear,"$507,336",new-york-knicks,2014,507336
4248,Cleanthony Early,"$507,336",new-york-knicks,2014,507336
4249,L. Galloway,"$295,455",new-york-knicks,2014,295455
4250,M. World,"$250,000",new-york-knicks,2014,250000
4251,Alex Kirk,"$214,871",new-york-knicks,2014,214871
4252,Ricky Ledo,"$144,084",new-york-knicks,2014,144084
4253,Carmelo Anthony,"$22,875,000",new-york-knicks,2015,22875000
4254,Robin Lopez,"$12,650,000",new-york-knicks,2015,12650000
4255,Arron Afflalo,"$8,000,000",new-york-knicks,2015,8000000
4256,Jose Calderon,"$7,402,812",new-york-knicks,2015,7402812
4257,Derrick Williams,"$4,400,000",new-york-knicks,2015,4400000
4258,K. Porzingis,"$4,131,720",new-york-knicks,2015,4131720
4259,Kyle O'Quinn,"$3,750,000",new-york-knicks,2015,3750000
4260,Kevin Seraphin,"$2,814,000",new-york-knicks,2015,2814000
4261,Louis Amundson,"$1,700,000",new-york-knicks,2015,1700000
4262,Lance Thomas,"$1,636,842",new-york-knicks,2015,1636842
4263,Jerian Grant,"$1,572,360",new-york-knicks,2015,1572360
4264,Sasha Vujacic,"$1,356,146",new-york-knicks,2015,1356146
4265,L. Galloway,"$845,059",new-york-knicks,2015,845059
4266,Cleanthony Early,"$845,059",new-york-knicks,2015,845059
4267,Tony Wroten,"$167,406",new-york-knicks,2015,167406
4268,Jimmer Fredette,"$59,730",new-york-knicks,2015,59730
4269,T. Antetokounmpo,"$30,887",new-york-knicks,2015,30887
4270,Carmelo Anthony,"$24,559,380",new-york-knicks,2016,24559380
4271,Derrick Rose,"$21,323,252",new-york-knicks,2016,21323252
4272,Joakim Noah,"$17,000,000",new-york-knicks,2016,17000000
4273,Courtney Lee,"$11,242,000",new-york-knicks,2016,11242000
4274,Lance Thomas,"$6,191,000",new-york-knicks,2016,6191000
4275,Brandon Jennings,"$4,387,318",new-york-knicks,2016,4387318
4276,K. Porzingis,"$4,317,720",new-york-knicks,2016,4317720
4277,Kyle O'Quinn,"$3,918,750",new-york-knicks,2016,3918750
4278,M. Kuzminskas,"$2,898,000",new-york-knicks,2016,2898000
4279,Sasha Vujacic,"$1,410,598",new-york-knicks,2016,1410598
4280,W. Hernangomez,"$1,375,000",new-york-knicks,2016,1375000
4281,Justin Holiday,"$1,015,696",new-york-knicks,2016,1015696
4282,Louis Amundson,"$980,431",new-york-knicks,2016,980431
4283,Ron Baker,"$543,471",new-york-knicks,2016,543471
4284,Maurice Ndour,"$543,471",new-york-knicks,2016,543471
4285,Marshall Plumlee,"$543,471",new-york-knicks,2016,543471
4286,Chasson Randle,"$243,860",new-york-knicks,2016,243860
4287,JP Tokoto,"$100,000",new-york-knicks,2016,100000
4288,Enes Kanter,"$17,884,176",new-york-knicks,2017,17884176
4289,Joakim Noah,"$17,765,000",new-york-knicks,2017,17765000
4290,Tim Hardaway Jr.,"$16,500,000",new-york-knicks,2017,16500000
4291,Courtney Lee,"$11,747,890",new-york-knicks,2017,11747890
4292,Lance Thomas,"$6,655,325",new-york-knicks,2017,6655325
4293,K. Porzingis,"$4,503,600",new-york-knicks,2017,4503600
4294,Ron Baker,"$4,328,000",new-york-knicks,2017,4328000
4295,Kyle O'Quinn,"$4,087,500",new-york-knicks,2017,4087500
4296,Frank Ntilikina,"$3,501,120",new-york-knicks,2017,3501120
4297,Emmanuel Mudiay,"$3,381,480",new-york-knicks,2017,3381480
4298,M. Kuzminskas,"$3,028,410",new-york-knicks,2017,3028410
4299,Jarrett Jack,"$2,328,652",new-york-knicks,2017,2328652
4300,Ramon Sessions,"$2,328,652",new-york-knicks,2017,2328652
4301,Michael Beasley,"$2,116,955",new-york-knicks,2017,2116955
4302,Johnny O'Bryant,"$1,524,305",new-york-knicks,2017,1524305
4303,Chasson Randle,"$1,312,611",new-york-knicks,2017,1312611
4304,Damyean Dotson,"$1,100,000",new-york-knicks,2017,1100000
4305,Trey Burke,"$784,160",new-york-knicks,2017,784160
4306,Troy Williams,"$370,794",new-york-knicks,2017,370794
4307,Isaiah Hicks,"$77,250",new-york-knicks,2017,77250
4308,Luke Kornet,"$77,250",new-york-knicks,2017,77250
4309,DeAndre Jordan,"$22,897,200",new-york-knicks,2018,22897200
4310,Enes Kanter,"$18,622,514",new-york-knicks,2018,18622514
4311,Wesley Matthews,"$18,622,513",new-york-knicks,2018,18622513
4312,Joakim Noah,"$18,530,000",new-york-knicks,2018,18530000
4313,Lance Thomas,"$7,119,650",new-york-knicks,2018,7119650
4314,Mario Hezonja,"$6,500,000",new-york-knicks,2018,6500000
4315,Ron Baker,"$4,544,000",new-york-knicks,2018,4544000
4316,Emmanuel Mudiay,"$4,294,479",new-york-knicks,2018,4294479
4317,Frank Ntilikina,"$4,155,720",new-york-knicks,2018,4155720
4318,Dennis Smith Jr.,"$3,819,960",new-york-knicks,2018,3819960
4319,Kevin Knox II,"$3,744,840",new-york-knicks,2018,3744840
4320,Allonzo Trier,"$3,382,000",new-york-knicks,2018,3382000
4321,Noah Vonleh,"$1,621,415",new-york-knicks,2018,1621415
4322,Luke Kornet,"$1,619,260",new-york-knicks,2018,1619260
4323,M. Robinson,"$1,485,440",new-york-knicks,2018,1485440
4324,Damyean Dotson,"$1,378,242",new-york-knicks,2018,1378242
4325,John Jenkins,"$486,520",new-york-knicks,2018,486520
4326,Henry Ellenson,"$341,831",new-york-knicks,2018,341831
4327,Kadeem Allen,"$77,250",new-york-knicks,2018,77250
4328,Isaiah Hicks,"$77,250",new-york-knicks,2018,77250
4329,B. Garrett,"$67,370",new-york-knicks,2018,67370
4330,Julius Randle,"$18,000,000",new-york-knicks,2019,18000000
4331,Bobby Portis,"$15,000,000",new-york-knicks,2019,15000000
4332,Moe Harkless,"$11,011,234",new-york-knicks,2019,11011234
4333,Taj Gibson,"$9,000,000",new-york-knicks,2019,9000000
4334,Wayne Ellington,"$8,000,000",new-york-knicks,2019,8000000
4335,Elfrid Payton,"$8,000,000",new-york-knicks,2019,8000000
4336,RJ Barrett,"$7,839,960",new-york-knicks,2019,7839960
4337,Frank Ntilikina,"$4,855,800",new-york-knicks,2019,4855800
4338,Dennis Smith Jr.,"$4,463,640",new-york-knicks,2019,4463640
4339,Kevin Knox II,"$4,380,120",new-york-knicks,2019,4380120
4340,R. Bullock,"$4,000,000",new-york-knicks,2019,4000000
4341,Damyean Dotson,"$1,618,520",new-york-knicks,2019,1618520
4342,M. Robinson,"$1,559,712",new-york-knicks,2019,1559712
4343,Theo Pinson,"$1,445,697",new-york-knicks,2019,1445697
4344,Ignas Brazdeikis,"$898,310",new-york-knicks,2019,898310
4345,Jared Harper,"$79,568",new-york-knicks,2019,79568
4346,Kenny Wooten,"$79,568",new-york-knicks,2019,79568
4347,Julius Randle,"$19,845,000",new-york-knicks,2020,19845000
4348,RJ Barrett,"$8,231,760",new-york-knicks,2020,8231760
4349,Derrick Rose,"$7,682,926",new-york-knicks,2020,7682926
4350,Joakim Noah,"$6,431,666",new-york-knicks,2020,6431666
4351,Frank Ntilikina,"$6,176,578",new-york-knicks,2020,6176578
4352,Alec Burks,"$6,000,000",new-york-knicks,2020,6000000
4353,Nerlens Noel,"$5,000,000",new-york-knicks,2020,5000000
4354,Obi Toppin,"$4,862,040",new-york-knicks,2020,4862040
4355,Elfrid Payton,"$4,767,000",new-york-knicks,2020,4767000
4356,Kevin Knox II,"$4,588,680",new-york-knicks,2020,4588680
4357,R. Bullock,"$4,200,000",new-york-knicks,2020,4200000
4358,T. Ferguson,"$3,944,013",new-york-knicks,2020,3944013
4359,Luca Vildoza,"$3,500,000",new-york-knicks,2020,3500000
4360,Taj Gibson,"$3,283,684",new-york-knicks,2020,3283684
4361,Vincent Poirier,"$2,619,207",new-york-knicks,2020,2619207
4362,I. Quickley,"$2,105,520",new-york-knicks,2020,2105520
4363,Jacob Evans,"$2,017,320",new-york-knicks,2020,2017320
4364,Omari Spellman,"$1,988,280",new-york-knicks,2020,1988280
4365,M. Robinson,"$1,663,861",new-york-knicks,2020,1663861
4366,Wayne Ellington,"$1,000,000",new-york-knicks,2020,1000000
4367,Theo Pinson,"$802,182",new-york-knicks,2020,802182
4368,Norvel Pelle,"$698,040",new-york-knicks,2020,698040
4369,Jared Harper,"$520,487",new-york-knicks,2020,520487
4370,John Henson,"$158,907",new-york-knicks,2020,158907
4371,Tyler Hall,"$25,000",new-york-knicks,2020,25000
4372,Andrew White,"$25,000",new-york-knicks,2020,25000
4373,Julius Randle,"$19,800,000",new-york-knicks,2021,19800000
4374,Evan Fournier,"$17,142,857",new-york-knicks,2021,17142857
4375,Derrick Rose,"$13,445,120",new-york-knicks,2021,13445120
4376,Alec Burks,"$9,536,000",new-york-knicks,2021,9536000
4377,Nerlens Noel,"$8,800,000",new-york-knicks,2021,8800000
4378,Kemba Walker,"$8,729,020",new-york-knicks,2021,8729020
